measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,200,Republic of Benin,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,99.54810400073693,142.3981273425994,61.762082187160594
1,Deaths,13,Malaysia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,156.79587318538358,235.09070961905695,104.25776626292502
1,Deaths,200,Republic of Benin,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,2.854421787077619,7.310937239678183,0.3815033427645188
1,Deaths,149,Palestine,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,14.412498915791979,21.625121421731578,8.460997201300428
1,Deaths,169,Central African Republic,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,71.99348848704109,108.11958215130682,38.97041430251358
1,Deaths,185,Republic of Rwanda,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,209.46443647729933,301.9527015797124,148.89206303412203
1,Deaths,71,Australia,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,415.8975632367818,534.918183123644,315.4483951418885
1,Deaths,201,Burkina Faso,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,586.5160757145023,873.9958831483419,349.7770412586513
1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,1609.2269200482215,2411.831922653915,1005.576503074166
1,Deaths,216,Republic of Senegal,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,106.72985852222295,159.08256606479037,68.23098988817415
1,Deaths,47,Czech Republic,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,1160.5684002223402,1408.6445826941886,934.9192912477623
1,Deaths,218,Togolese Republic,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,49.35647328672826,85.7142999509407,27.774799191445176
1,Deaths,216,Republic of Senegal,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,4.647429906374514,13.394888177514636,0.6682968149800212
1,Deaths,202,Republic of Cameroon,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,768.303272342796,1226.3174895413606,444.1311891655363
1,Deaths,151,State of Qatar,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,10.651473553115647,16.994006546319355,6.110871387861283
1,Deaths,374,Republic of Niue,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,0.016738822130418354,0.02951310711292014,0.00960352927306915
1,Deaths,206,Republic of the Gambia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,23.02595761986403,32.022001656416215,14.922600090721799
1,Deaths,110,Commonwealth of Dominica,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,1.0556972601799688,1.513406069384444,0.7137768692016743
1,Deaths,13,Malaysia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.2647336337074727,0.5743362824980641,0.026130614628657553
1,Deaths,86,Republic of Italy,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,1566.1774934322932,1824.1297799650324,1347.38385050938
1,Deaths,152,Kingdom of Saudi Arabia,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,53.72798368106678,86.58379268909846,32.34596838425244
1,Deaths,217,Republic of Sierra Leone,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,73.62532741911015,105.36451769526482,45.94768416282199
1,Deaths,86,Republic of Italy,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,118.70484769900699,137.94456466995854,97.16583987498875
1,Deaths,206,Republic of the Gambia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.7083791447299472,1.7107208579777067,0.10019873312262789
1,Deaths,14,Republic of Maldives,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,6.1512854196552755,8.589217192662526,4.04270366045715
1,Deaths,152,Kingdom of Saudi Arabia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,4.676629244670543,6.321028441624177,3.3598782722901093
1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,6.931513045634339,9.543389680822084,4.733475066165368
1,Deaths,152,Kingdom of Saudi Arabia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,14.381232753872464,24.69541201222711,2.6265231967354405
1,Deaths,207,Republic of Ghana,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,955.6074500580963,1433.8484152878473,578.2218275426806
1,Deaths,87,Grand Duchy of Luxembourg,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,23.414262561861474,25.88385634936473,21.17937123508439
1,Deaths,218,Togolese Republic,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,238.3600069983823,370.23767384344086,140.29315656868417
1,Deaths,78,Kingdom of Denmark,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,136.01929821709234,177.08282211260615,99.41909760218905
1,Deaths,144,Hashemite Kingdom of Jordan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,4.699400088649443,6.205967715382668,2.999295646239877
1,Deaths,168,Republic of Angola,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,1168.2105510638844,1799.7382393488542,708.0473293587996
1,Deaths,111,Dominican Republic,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,60.768013816097714,87.9222558032396,41.47132251010177
1,Deaths,111,Dominican Republic,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,114.79559482603477,159.0586885268981,74.65409424254625
1,Deaths,160,Islamic Republic of Afghanistan,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,128.55063529800833,216.90530467361222,65.42855586237279
1,Deaths,144,Hashemite Kingdom of Jordan,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.2797880513790304,0.46135444064687287,0.04194631972563337
1,Deaths,78,Kingdom of Denmark,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,47.06903014685455,54.26927853349055,40.486687192298
1,Deaths,111,Dominican Republic,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,69.53997154412603,112.52779877271452,13.138807602799229
1,Deaths,176,Union of the Comoros,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,3.4575903741087988,5.896876633968759,1.8651257068906408
1,Deaths,33,Republic of Armenia,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,260.944321088521,323.02723364633744,200.0628183955688
1,Deaths,127,Republic of El Salvador,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,491.1769620182577,654.0438364775962,351.02307618917877
1,Deaths,145,State of Kuwait,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,8.361956428964907,12.181798600391279,5.225274514356436
1,Deaths,49,North Macedonia,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,107.9865998807806,146.85456345077213,72.78920380833493
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,1.256237076859314,1.5601567877549416,0.8666201949149586
1,Deaths,68,Republic of Korea,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,2334.1841808020818,3405.53698271631,1538.4516891944688
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.07806704370728888,0.23421907164920422,0.021567036989188715
1,Deaths,380,Republic of Palau,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,0.6553157043774033,1.0454520610615714,0.3733399164836894
1,Deaths,79,Republic of Finland,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,472.65741339226264,506.4998215374032,440.83272548228234
1,Deaths,112,Grenada,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,7.180448018429161,8.96364717226908,5.607714461456125
1,Deaths,97,Argentine Republic,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,456.059224081951,486.8930395449516,431.1394206960914
1,Deaths,80,French Republic,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,3848.594190583692,4514.297716883911,3198.343818543014
1,Deaths,112,Grenada,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,3.0716982153330634,3.620709076290456,2.5628616988754622
1,Deaths,97,Argentine Republic,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,83.98199358548575,97.82570658290992,71.32189532718259
1,Deaths,50,Montenegro,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,25.236335196314347,35.9209841507579,16.603370444982186
1,Deaths,50,Montenegro,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,9.40991839067911,12.43302610822262,6.524089019930819
1,Deaths,50,Montenegro,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,38.82350655973822,65.07446432342527,9.539103160594227
1,Deaths,191,Republic of Zambia,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,71.59090995455517,184.04144922393985,28.978112596399768
1,Deaths,129,Republic of Honduras,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,51.29833553466378,82.19168008296023,32.78628236012734
1,Deaths,98,Republic of Chile,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,1256.6162138292634,1585.6583608915244,978.7118893856303
1,Deaths,522,Republic of Sudan,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,173.1130928269532,353.05107899512564,86.15873355282578
1,Deaths,35,Georgia,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,71.87428514235694,97.20807552139564,51.72464152115251
1,Deaths,113,Republic of Guyana,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,96.70252540325394,130.48819289196555,67.05760430110979
1,Deaths,17,Democratic Socialist Republic of Sri Lanka,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,94.86033070100454,146.9512057299243,51.73756847640921
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,74.01088447088209,117.33270515008941,43.68327809446805
1,Deaths,162,Kingdom of Bhutan,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,5.480886631471738,8.589320548645844,3.1827357713586455
1,Deaths,51,Republic of Poland,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,3784.449487993215,4370.796258498269,3291.558934658674
1,Deaths,17,Democratic Socialist Republic of Sri Lanka,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,20.557113211942017,46.175181245705794,3.728707521749512
1,Deaths,36,Republic of Kazakhstan,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,245.5634173222514,334.32514144654874,167.17631772186746
1,Deaths,36,Republic of Kazakhstan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,930.6985145423783,1064.9208038435381,811.6853184825926
1,Deaths,51,Republic of Poland,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,5035.258502104532,5544.4910424231275,4555.348287187771
1,Deaths,130,United Mexican States,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,3333.5863686930306,3899.291479973168,2841.7886312107807
1,Deaths,177,Republic of Djibouti,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,17.907868022555377,29.511038252394297,10.149442812992639
1,Deaths,148,Kingdom of Morocco,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,18.507467745383906,30.637670754162396,10.861397544939717
1,Deaths,69,Republic of Singapore,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,3.719813240998418,3.9908238998856724,3.4755020429991417
1,Deaths,177,Republic of Djibouti,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.011183938493708311,0.08065428664076764,0.0019073314342744803
1,Deaths,36,Republic of Kazakhstan,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,221.69876501627812,406.43504664148014,110.75875876439915
1,Deaths,52,Romania,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,4717.658819775794,5667.341083348431,3719.6183808025517
1,Deaths,69,Republic of Singapore,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,2.495329264407577,2.8760992468418496,2.128715832328957
1,Deaths,37,Kyrgyz Republic,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,701.3387714831372,904.0310234923908,513.0819311913741
1,Deaths,178,State of Eritrea,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,271.18076767790666,411.6931633018242,165.4465657571998
1,Deaths,163,Republic of India,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,22574.466029126495,28903.046884417854,11957.216552314994
1,Deaths,130,United Mexican States,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,279.4657042359787,325.2958958837365,235.06356049869757
1,Deaths,99,Eastern Republic of Uruguay,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,111.91035289702367,140.5008442904681,84.2985160182052
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,1.5414060627534052,3.779490778075972,0.20265550601715498
1,Deaths,148,Kingdom of Morocco,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,26.015076282003847,62.75253414793404,6.575510164481505
1,Deaths,131,Republic of Nicaragua,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,419.906288560386,533.2634673387511,309.64234346251277
1,Deaths,18,Kingdom of Thailand,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,1593.598017386789,2199.8190750800754,968.78703191491
1,Deaths,163,Republic of India,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,1138.520453969562,2639.2832239493478,210.63575906384804
1,Deaths,211,Republic of Mali,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,152.19892151166118,239.3095379940798,91.98575397820501
1,Deaths,149,Palestine,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,0.22165953775027877,0.28879839562653953,0.11776932534991995
1,Deaths,298,American Samoa,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,0.31723857161297253,0.48907305220763,0.19750921369654367
1,Deaths,115,Jamaica,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,14.73800509553527,20.917589613403454,9.691313101458286
1,Deaths,211,Republic of Mali,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,3.5497986191736106,10.729381787828535,0.4631212888129423
1,Deaths,82,Hellenic Republic,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,288.20275988663525,381.3808624052737,208.74961405420063
1,Deaths,193,Republic of Botswana,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,57.539264953985246,86.15928199213064,36.181832927070815
1,Deaths,149,Palestine,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.8801989833440648,1.5830525671990665,0.16772440380023665
1,Deaths,396,Republic of San Marino,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,0.6712389297696763,1.0304397940156091,0.3889898403629355
1,Deaths,164,Federal Democratic Republic of Nepal,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,2239.92436943178,3137.755845412055,1510.7962959309468
1,Deaths,19,Democratic Republic of Timor-Leste,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,36.93546292798373,66.16847504268782,20.503528157839437
1,Deaths,101,Canada,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,1626.952348529438,1945.5898570820011,1306.7258747995315
1,Deaths,116,Saint Lucia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,9.493383103700996,11.576713978676464,7.627199747533534
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,17300.93365347015,17859.606560694818,16778.618444101114
1,Deaths,298,American Samoa,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.06056384301374442,0.14062416135737973,0.020029014481855845
1,Deaths,116,Saint Lucia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,11.543171579861257,14.076011533011371,9.200240093665697
1,Deaths,150,Sultanate of Oman,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,12.137080771399642,19.08150070474079,7.149103702253095
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,9.052803652835266,11.069182092605566,7.0505943327784335
1,Deaths,396,Republic of San Marino,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.23806302493881973,0.4502554158404761,0.06663875144951102
1,Deaths,305,Bermuda,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,1.244665615600843,1.512661957014716,1.0325564319715428
1,Deaths,38,Mongolia,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,317.5899606415277,418.6792371239074,238.79940948191205
1,Deaths,54,Slovak Republic,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,169.00330492222997,239.40959811295662,116.06418834641501
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,85.68508711979811,137.77890753246137,48.37934491877504
1,Deaths,102,United States of America,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,5644.312095386135,6018.198273260986,5234.68687249206
1,Deaths,83,Republic of Iceland,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,8.710483137281162,9.609605304888408,7.895522619339637
1,Deaths,83,Republic of Iceland,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,1.016359839400447,1.1773669504475526,0.8618613697894453
1,Deaths,413,Tokelau,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,0.012693153338982225,0.017890283720591368,0.0066336438110927215
1,Deaths,84,Ireland,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,118.33535669839779,140.2808747484085,96.59224926018918
1,Deaths,181,Republic of Madagascar,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,55.48629681799945,101.15289338570594,28.874681514226324
1,Deaths,181,Republic of Madagascar,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.38130199101253776,2.767628074887826,0.05692693950627479
1,Deaths,320,Cook Islands,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,0.08033223778949254,0.1222326364651027,0.051036751196406764
1,Deaths,196,Republic of South Africa,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,702.7259597948299,860.9506115801283,562.0841306569006
1,Deaths,22,Republic of Fiji,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,0.9039302538618987,1.279126263419191,0.46456528140165426
1,Deaths,182,Republic of Malawi,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,225.2419363645751,321.0366313761852,149.88676526462208
1,Deaths,196,Republic of South Africa,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,1.4355829962590216,2.1774762184467042,0.179748824807212
1,Deaths,416,Tuvalu,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,0.3292419277741291,0.5006971945713092,0.20498973394050152
1,Deaths,87,Grand Duchy of Luxembourg,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,16.801426940492348,21.289577710916312,12.72642926054005
1,Deaths,87,Grand Duchy of Luxembourg,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,5.543238267904387,6.464390127893221,4.618411428905323
1,Deaths,351,Guam,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,1.599646107877912,2.39740264132279,1.0379889592698148
1,Deaths,135,Federative Republic of Brazil,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,8275.875991375562,8611.266063040393,7935.80257240711
1,Deaths,197,Kingdom of Eswatini,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,11.675894457832815,16.928769363620315,6.758562956095115
1,Deaths,183,Republic of Mauritius,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,56.83884618141247,73.44395777918987,40.40388802353834
1,Deaths,215,Democratic Republic of Sao Tome and Principe,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,0.5413142859309571,0.9646964000236138,0.29793411039573725
1,Deaths,197,Kingdom of Eswatini,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.018247425563766854,0.05407775598262088,0.00346877376377518
1,Deaths,198,Republic of Zimbabwe,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,485.2437223601353,775.9020739343445,240.64880780811757
1,Deaths,215,Democratic Republic of Sao Tome and Principe,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.06443574335908964,0.16428048274305837,0.008927444813690934
1,Deaths,135,Federative Republic of Brazil,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,1177.9331000159611,1262.84839123198,1092.158451295881
1,Deaths,168,Republic of Angola,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,299.93375110149543,429.8372629237288,188.6639400164821
1,Deaths,169,Central African Republic,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,337.6877400769594,528.1701188845248,201.08968317968893
1,Deaths,136,Republic of Paraguay,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,262.62457883118486,369.66760821458706,177.593115401311
1,Deaths,185,Republic of Rwanda,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,63.32756133305997,100.1816966587832,35.437776864152454
1,Deaths,216,Republic of Senegal,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,128.82755132434053,202.98471405309766,72.61427297141219
1,Deaths,201,Burkina Faso,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,380.9014455837882,655.778698979899,164.2735251901659
1,Deaths,201,Burkina Faso,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,224.5954910098766,304.35058127701853,151.14583256931934
1,Deaths,201,Burkina Faso,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,7.644989176138666,20.344711906300894,1.138895060592756
1,Deaths,435,Republic of South Sudan,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,357.9020375008156,570.8650337681977,207.99023658931756
1,Deaths,202,Republic of Cameroon,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,291.6604861779967,409.2888268950695,171.48369049296053
1,Deaths,435,Republic of South Sudan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,111.23069164807157,169.32323311831541,69.52122158751929
1,Deaths,217,Republic of Sierra Leone,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,224.52470842232518,345.25180616770257,138.83642770016192
